Tax_ID,VAT_Rate
7319409000,13%
7319900000,13%
7320101000,13%
7320102000,13%
7320109000,13%
7320201000,13%
7320209000,13%
7320901000,13%
7320909000,13%
7321110000,13%
7321121000,13%
7321129000,13%
7321190000,13%
7321810000,13%
7321820000,13%
7321890000,13%
7321900000,13%
7322110000,13%
7322190000,13%
7322900000,13%
7323100000,13%
7323910000,13%
7323920000,13%
7323930000,13%
7323941000,13%
7323942000,13%
7323949000,13%
7323990000,13%
7324100000,13%
7324210000,13%
7324290000,13%
7324900000,13%
7325101000,13%
7325109000,13%
7325910000,13%
7325991000,13%
7325999000,13%
7326110000,13%
7326191000,13%
7326199000,13%
7326201000,13%
7326209000,13%
7326901100,13%
7326901910,13%
7326901920,13%
7326901930,13%
7326901990,13%
7326909000,13%
7401000010,13%
7401000090,13%
7402000001,0
7402000090,13%
7403111101,13%
7403111190,13%
7403111900,13%
7403119000,13%
7403120000,13%
7403130000,13%
7403190000,13%
7403210000,13%
7403220000,13%
7403290000,13%
7404000010,13%
7404000040,13%
7404000050,13%
7404000090,13%
7405000000,13%
7406101000,13%
7406102000,13%
7406103000,13%
7406104000,13%
7406109000,13%
7406201000,13%
7406202000,13%
7406209000,13%
7407101000,13%
7407109000,13%
7407211100,13%
7407211900,13%
7407219000,13%
7407290000,13%
7408110000,13%
7408190001,13%
7408190090,13%
7408210000,13%
7408221000,13%
7408229000,13%
7408290000,13%
7409111000,13%
7409119000,13%
7409190000,13%
7409210000,13%
7409290000,13%
7409310000,13%
7409390000,13%
7409400000,13%
7409900000,13%
7410110000,13%
7410121000,13%
7410129000,13%
7410211000,13%
7410219000,13%
7410221000,13%
7410229000,13%
7411101100,13%
7411101901,13%
7411101990,13%
7411102000,13%
7411109000,13%
7411211000,13%
7411219000,13%
7411220000,13%
7411290000,13%
7412100000,13%
7412201000,13%
7412209000,13%
7413000000,13%
7415100000,13%
7415210000,13%
7415290000,13%
7415331000,13%
7415339000,13%
7415390000,13%
7418101000,13%
7418102000,13%
7418109000,13%
7418200000,13%
7419201000,13%
7419202000,13%
7419209000,13%
7419801000,13%
7419802000,13%
7419803000,13%
7419804000,13%
7419805000,13%
7419809100,13%
7419809900,13%
7501100000,13%
7501201000,13%
7501209000,13%
7502101000,13%
7502109000,13%
7502200000,13%
7503000000,13%
7504001000,13%
7504002000,13%
7505110000,13%
7505120000,13%
7505210000,13%
7505220010,13%
7505220090,13%
7506100000,13%
7506200000,13%
7507110000,13%
7507120000,13%
7507200000,13%
7508101000,13%
7508108000,13%
7508109000,13%
7508901000,13%
7508908000,13%
7508909000,13%
7601101010,13%
7601101090,13%
7601109000,13%
7601200000,13%
7602000010,13%
7602000030,13%
7602000040,13%
7602000050,13%
7602000090,13%
7603100010,13%
7603100090,13%
7603200000,13%
7604101000,13%
7604109000,13%
7604210000,13%
7604291010,13%
7604291090,13%
7604299000,13%
7605110000,13%
7605190000,13%
7605210000,13%
7605290000,13%
7606112100,13%
7606112900,13%
7606119100,13%
7606119900,13%
7606122000,13%
7606123000,13%
7606125100,13%
7606125900,13%
7606129000,13%
7606910000,13%
00003500,No data found
7606920000,13%
7607111000,13%
7607112000,13%
7607119000,13%
7607190000,13%
7607200000,13%
7608100000,13%
7608201010,13%
7608201090,13%
7608209110,13%
7608209190,13%
7608209910,13%
7608209990,13%
7609000000,13%
7610100000,13%
7610900000,13%
7611000000,13%
7612100000,13%
7612901000,13%
7612909000,13%
7613001000,13%
7613009000,13%
7614100000,13%
7614900000,13%
7615101000,13%
7615109000,13%
7615200000,13%
7616100000,13%
7616910000,13%
7616991010,13%
7616991020,13%
7616991090,13%
7616999000,13%
7801100000,13%
7801910000,13%
7801990000,13%
7802000000,13%
7804110000,13%
7804190000,13%
7804200000,13%
7806001000,13%
7806009000,13%
7901111000,13%
7901119000,13%
7901120000,13%
7901200000,13%
09999,No data found
7902000000,13%
7903100000,13%
7903900010,13%
7903900090,13%
7904000000,13%
7905000000,13%
7907002000,13%
7907003000,13%
7907009000,13%
8001100000,13%
8001201000,13%
8001202100,13%
8001202900,13%
8001209000,13%
8002000000,13%
8003000000,13%
8007002000,13%
8007003000,13%
8007004000,13%
8007009000,13%
8101100010,13%
8101100090,13%
8101940001,13%
8101940090,13%
8101960000,13%
8101970000,13%
8101991001,13%
8101991090,13%
8101999001,13%
8101999090,13%
8102100001,13%
8102100090,13%
8102940000,13%
8102950000,13%
8102960000,13%
8102970000,13%
8102990000,13%
8103201100,13%
8103201900,13%
8103209000,13%
8103300000,13%
8103910010,13%
8103910090,13%
8103991100,13%
8103991900,13%
8103999000,13%
8104110000,13%
8104190000,13%
8104200000,13%
8104300010,13%
8104300090,13%
8104901010,13%
8104901090,13%
8104902010,13%
8104902090,13%
8105201000,13%
8105202000,13%
8105209001,13%
8105209010,13%
8105209090,13%
8105300000,13%
8105900010,13%
8105900020,13%
8105900090,13%
8106101011,13%
8106101019,13%
8106101091,13%
8106101092,13%
8106101099,13%
8106109010,13%
8106109090,13%
8106901011,13%
8106901019,13%
8106901021,13%
8106901029,13%
8106901091,13%
8106901099,13%
8106909010,13%
8106909090,13%
8108202100,13%
8108202910,13%
8108202990,13%
8108203000,13%
8108300000,13%
8108901010,13%
8108901020,13%
8108901030,13%
8108901090,13%
8108902000,13%
8108903100,13%
8108903210,13%
8108903290,13%
8108904010,13%
8108904090,13%
8108909000,13%
8109210010,13%
8109210090,13%
8109290010,13%
8109290090,13%
8109310000,13%
8109390000,13%
8109910010,13%
8109910090,13%
8109990000,13%
8110101000,13%
8110102000,13%
8110200000,13%
8110900000,13%
8111001010,13%
8111001090,13%
8111009000,13%
8112120000,13%
8112130000,13%
8112190000,13%
8112210000,13%
8112220000,13%
8112290000,13%
8112310011,13%
8112310019,13%
8112310091,13%
8112310099,13%
8112390010,13%
8112390090,13%
8112410010,13%
8112410090,13%
8112490000,13%
8112510000,13%
8112520000,13%
8112590000,13%
8112610000,13%
8112691000,13%
8112699000,13%
8112921010,13%
8112921090,13%
8112922010,13%
8112922090,13%
8112923010,13%
8112923090,13%
8112924010,13%
8112924090,13%
8112929010,13%
8112929090,13%
8112991000,13%
8112992001,13%
8112992090,13%
8112993000,13%
8112994000,13%
8112999000,13%
8113001010,13%
8113001090,13%
8113009010,13%
8113009020,13%
8113009090,13%
8201100010,9%
8201100090,9%
8201300010,9%
8201300090,9%
8201400010,9%
8201400090,9%
8201500010,9%
8201500090,9%
8201600010,9%
8201600090,9%
8201901010,9%
8201901090,9%
8201909010,9%
8201909090,9%
8202100000,13%
8202201000,13%
8202209000,13%
8202310000,13%
8202391000,13%
8202399000,13%
8202400000,13%
8202911000,13%
8202919000,13%
8202991000,13%
8202999000,13%
8203100000,13%
8203200010,13%
8203200090,13%
8203300000,13%
8203400000,13%
8204110010,13%
8204110090,13%
8204120010,13%
8204120090,13%
8204200000,13%
8205100000,13%
8205200000,13%
8205300000,13%
8205400010,13%
8205400090,13%
8205510000,13%
8205590000,13%
8205600000,13%
8205700000,13%
8205900010,13%
8205900020,13%
8205900030,13%
8205900090,13%
8206000010,13%
8206000090,13%
8207130000,13%
8207191000,13%
8207199000,13%
8207201010,13%
8207201090,13%
8207209010,13%
8207209090,13%
8207300010,13%
8207300020,13%
8207300030,13%
8207300090,13%
8207400000,13%
8207501000,13%
8207509000,13%
8207601000,13%
8207609000,13%
8207701000,13%
8207709000,13%
8207801000,13%
8207809000,13%
8207901000,13%
8207909000,13%
8208101100,13%
8208101900,13%
8208109000,13%
8208200000,13%
8208300000,13%
8208400000,9%
8208900000,13%
8209001000,13%
8209002100,13%
8209002900,13%
8209003000,13%
8209009000,13%
8210000000,13%
8211100000,13%
8211910000,13%
8211920000,13%
8211930000,13%
8211940000,13%
8211950000,13%
8212100000,13%
8212200000,13%
8212900000,13%
8213000000,13%
8214100000,13%
8214200000,13%
8214900010,13%
8214900090,13%
8215100000,13%
8215200000,13%
8215910000,13%
8215990000,13%
8301100000,13%
8301201000,13%
8301209000,13%
8301300000,13%
8301400000,13%
8301500000,13%
8301600000,13%
8301700000,13%
8302100000,13%
8302200000,13%
8302300000,13%
8302410000,13%
8302420000,13%
8302490000,13%
8302500000,13%
8302600000,13%
8303000000,13%
8304000000,13%
8305100000,13%
8305200000,13%
8305900000,13%
8306100000,13%
8306210000,13%
8306291000,13%
8306299000,13%
8306300000,13%
8307100000,13%
8307900000,13%
8308100000,13%
8308200000,13%
8308900000,13%
8309100000,13%
8309900000,13%
8310000000,13%
8311100000,13%
8311200000,13%
8311300000,13%
8311900000,13%
8401100000,13%
8401200000,13%
8401301000,13%
8401309000,13%
8401401000,13%
8401402000,13%
8401409040,13%
8401409090,13%
8402111000,13%
8402119000,13%
8402120000,13%
8402190000,13%
8402200000,13%
8402900000,13%
8403101000,13%
8403109000,13%
8403900000,13%
8404101010,13%
8404101090,13%
8404102000,13%
8404200000,13%
8404901000,13%
8404909010,13%
8404909090,13%
8405100000,13%
8405900000,13%
8406100000,13%
8406811000,13%
8406812000,13%
8406813000,13%
8406820000,13%
8406900000,13%
03500000,No data found
8407101010,13%
8407101090,13%
8407102010,13%
8407102090,13%
8407210000,13%
8407290000,13%
8407310000,13%
8407320000,13%
8407330000,13%
8407341000,13%
8407342000,13%
8407901000,13%
8407909031,13%
8407909090,13%
8408100000,13%
8408201001,13%
8408201010,9%
8408201090,13%
8408209010,9%
8408209090,13%
8408901000,13%
8408909110,9%
8408909190,13%
8408909220,9%
8408909230,13%
8408909290,13%
8408909310,9%
8408909320,13%
8408909390,13%
8409100000,13%
8409911000,13%
8409919100,13%
8409919910,13%
8409919990,13%
8409991000,13%
8409992000,13%
8409999100,13%
8409999910,13%
8409999990,13%
8410110000,13%
8410120000,13%
10000000,No data found
8410131000,13%
8410132000,13%
8410133000,13%
8410139000,13%
8410901000,13%
8410909000,13%
8411111010,13%
8411111090,13%
8411119010,13%
8411119090,13%
8411121010,13%
8411121090,13%
8411129010,13%
8411129020,13%
8411129090,13%
8411210010,13%
8411210090,13%
8411221010,13%
8411221090,13%
22380000,No data found
8411222010,13%
8411222090,13%
37300000,No data found
8411223010,13%
8411223090,13%
8411810001,13%
8411810002,13%
8411810010,13%
8411810090,13%
8411820000,13%
8411910000,13%
8411991010,13%
8411991090,13%
8411999000,13%
8412101040,13%
8412101090,13%
8412109000,13%
8412210010,13%
8412210090,13%
8412291000,13%
8412299010,13%
8412299020,13%
8412299090,13%
8412310001,13%
8412310010,13%
8412310090,13%
8412390010,13%
8412390090,13%
8412800030,13%
8412800090,13%
8412901010,13%
8412901020,13%
8412901090,13%
8412909010,13%
8412909020,13%
8412909090,13%
8413110000,13%
8413190000,13%
8413200000,13%
8413302100,13%
8413302900,13%
8413303000,13%
8413309000,13%
8413400000,13%
8413501010,9%
8413501020,13%
8413501090,13%
8413502010,9%
8413502020,13%
8413502030,13%
8413502040,13%
8413502050,13%
8413502090,13%
8413503101,9%
8413503110,13%
8413503190,13%
8413503901,9%
8413503920,13%
8413503990,13%
8413509010,9%
8413509020,13%
8413509090,13%
8413602101,9%
8413602110,13%
8413602190,13%
8413602201,9%
8413602202,13%
8413602210,9%
8413602220,13%
8413602290,13%
8413602901,9%
8413602990,13%
8413603101,9%
8413603130,13%
8413603190,13%
8413603201,9%
8413603210,13%
8413603290,13%
8413603901,9%
8413603902,13%
8413603990,13%
8413604001,9%
8413604010,13%
8413604090,13%
8413605001,9%
8413605090,13%
8413606001,9%
8413606090,13%
8413609010,9%
8413609090,13%
8413701010,9%
8413701040,13%
8413701090,13%
8413709110,9%
8413709190,13%
8413709910,9%
8413709970,13%
8413709980,13%
8413709990,13%
8413810010,9%
8413810020,13%
8413810090,13%
8413820000,13%
8413910000,13%
8413920000,13%
8414100010,13%
8414100020,13%
8414100030,13%
8414100040,13%
8414100050,13%
8414100060,13%
8414100090,13%
8414200000,13%
8414301100,13%
8414301200,13%
8414301300,13%
8414301400,13%
00050000,No data found
8414301500,13%
8414301900,13%
8414309000,13%
8414400000,13%
5208333333,No data found
8414511000,13%
8414512000,13%
8414513000,13%
8414519100,13%
8414519200,13%
8414519300,13%
8414519900,13%
8414591000,13%
8414592000,13%
8414593000,13%
8414599020,13%
8414599030,13%
8414599040,13%
8414599050,13%
8414599060,13%
8414599091,13%
8414599099,13%
8414601000,13%
8414609012,13%
8414609014,13%
8414609015,13%
8414609090,13%
8414701010,13%
8414701090,13%
8414709010,13%
8414709090,13%
8414801000,13%
8414802000,13%
8414803000,13%
8414804100,13%
8414804910,13%
8414804920,13%
8414804930,13%
8414804940,13%
8414804960,13%
8414804990,13%
8414809052,13%
8414809054,13%
8414809055,13%
8414809090,13%
8414901100,13%
8414901900,13%
8414902000,13%
84146000,No data found
8414909010,13%
8414909090,13%
8415101000,13%
8415102100,13%
8415102210,13%
8415102290,13%
8415200000,13%
8415811000,13%
8415812001,13%
8415812090,13%
8415821000,13%
8415822001,13%
8415822090,13%
8415830000,13%
8415901000,13%
8415909000,13%
8416100000,13%
8416201101,13%
8416201190,13%
8416201900,13%
8416209000,13%
8416300000,13%
8416900000,13%
8417100000,13%
8417200000,13%
8417801000,13%
8417802000,13%
8417803000,13%
8417804000,13%
8417805000,13%
8417809010,13%
8417809090,13%
8417901000,13%
8417902000,13%
8417909010,13%
8417909090,13%
8418101000,13%
8418102000,13%
8418103000,13%
8418211000,13%
8418212000,13%
8418213000,13%
8418291000,13%
8418292000,13%
8418299000,13%
8418301000,13%
8418302100,13%
8418302900,13%
8418401000,13%
8418402100,13%
8418402900,13%
8418500000,13%
8418612010,13%
8418612090,13%
8418619000,13%
8418692010,13%
8418692090,13%
8418699010,13%
8418699090,13%
8418910000,13%
8418991000,13%
8418999100,13%
8418999200,13%
8418999910,13%
8418999990,13%
8419110000,13%
8419120000,13%
8419190000,13%
8419200000,13%
8419331000,9%
8419332000,13%
8419339020,13%
8419339040,13%
8419339050,13%
8419339090,13%
8419340000,9%
8419350000,13%
8419391000,13%
8419399020,13%
8419399030,13%
8419399050,13%
8419399090,13%
8419401000,13%
8419402000,13%
8419409010,13%
8419409020,13%
8419409090,13%
8419500010,13%
8419500020,13%
8419500030,13%
8419500040,13%
8419500050,13%
8419500060,13%
8419500090,13%
8419601100,13%
8419601900,13%
8419609010,13%
8419609020,13%
8419609090,13%
8419810000,13%
8419891000,13%
8419899010,13%
8419899021,13%
8419899022,13%
8419899023,13%
8419899090,13%
8419901000,13%
8419909000,13%
8420100001,13%
8420100020,13%
8420100090,13%
8420910000,13%
8420990000,13%
8421110000,13%
8421121000,13%
8421129000,13%
8421191000,13%
8421192000,13%
8421199040,13%
8421199090,13%
8421211000,13%
8421219100,13%
8421219910,13%
8421219920,13%
8421219990,13%
8421220000,13%
8421230000,13%
8421291010,13%
8421291090,13%
8421299010,13%
8421299040,13%
8421299090,13%
8421310000,13%
8421320020,13%
8421320030,13%
8421320040,13%
8421320090,13%
8421391000,13%
8421392110,13%
8421392190,13%
8421392210,13%
8421392290,13%
8421392310,13%
8421392390,13%
8421392410,13%
8421392490,13%
8421392910,13%
8421392990,13%
8421394010,13%
8421394090,13%
8421395010,13%
8421395090,13%
8421399010,13%
8421399090,13%
8421911000,13%
8421919011,13%
8421919012,13%
8421919013,13%
8421919014,13%
8421919090,13%
8421991000,13%
8421999010,13%
8421999090,13%
8422110000,13%
8422190000,13%
8422200000,13%
8422301010,13%
8422301090,13%
8422302100,13%
8422302900,13%
8422303001,13%
8422303090,13%
8422309001,13%
8422309010,13%
8422309090,13%
8422400010,13%
8422400090,13%
8422901000,13%
8422902010,13%
8422902090,13%
8422909010,13%
8422909020,13%
8422909090,13%
84235,No data found
8423100000,13%
8423201000,13%
8423209000,13%
8423301010,13%
8423301090,13%
8423302000,13%
8423303010,13%
8423303090,13%
8423309010,13%
8423309090,13%
8423811000,13%
8423812000,13%
8423819010,13%
8423819090,13%
8423821010,13%
8423821090,13%
8423829010,13%
8423829090,13%
8423891010,13%
8423891090,13%
8423892010,13%
8423892090,13%
8423893010,13%
8423893090,13%
8423899010,13%
8423899090,13%
8423900010,13%
8423900090,13%
8424100010,13%
8424100090,13%
8424200000,13%
8424300000,13%
8424410000,9%
8424490000,9%
8424820000,9%
8424891000,13%
8424892000,13%
8424899100,13%
8424899930,13%
8424899990,13%
8424901000,13%
8424902000,13%
8424909010,13%
8424909090,13%
8425110000,13%
8425190000,13%
8425311000,13%
8425319000,13%
8425391000,13%
8425399000,13%
8425410000,13%
8425421000,13%
8425429000,13%
8425491000,13%
8425499000,13%
8426112000,13%
8426119000,13%
8426120000,13%
8426191000,13%
8426192100,13%
8426192900,13%
8426193000,13%
8426194100,13%
8426194200,13%
8426194300,13%
8426194900,13%
8426199000,13%
8426200000,13%
8426300000,13%
8426411000,13%
8426419000,13%
8426491000,13%
8426499000,13%
8426910000,13%
8426990000,13%
8427101000,13%
8427102000,13%
8427109000,13%
8427201000,13%
8427209000,13%
8427900000,13%
8428101001,13%
8428101090,13%
8428109000,13%
8428200000,13%
8428310000,13%
8428320000,13%
8428330000,13%
8428391000,13%
8428392000,13%
8428399010,13%
8428399090,13%
8428400000,13%
8428601000,13%
8428602100,13%
8428602900,13%
8428609000,13%
8428700000,13%
8428901000,13%
8428902000,13%
8428903100,13%
8428903900,13%
8428909010,13%
8428909020,13%
8428909030,13%
8428909090,13%
8429111000,13%
8429119000,13%
8429191000,13%
8429199000,13%
8429201000,13%
8429209000,13%
8429301000,13%
8429309000,13%
8429401100,13%
8429401900,13%
8429409000,13%
8429510000,13%
8429521100,13%
8429521200,13%
8429521900,13%
8429529000,13%
8429590000,13%
8430100000,13%
8430200000,13%
8430311000,13%
8430312000,13%
8430313000,13%
8430390000,13%
8430411100,13%
8430411900,13%
8430412100,13%
8430412200,13%
8430412900,13%
8430419000,13%
8430490000,13%
8430501000,13%
8430502000,13%
8430503100,13%
8430503900,13%
8430509000,13%
8430610000,13%
8430691100,13%
8430691900,13%
8430692000,13%
8430699000,13%
8431100000,13%
8431201000,13%
8431209000,13%
8431310001,13%
8431310090,13%
8431390000,13%
8431410000,13%
8431420000,13%
8431431000,13%
8431432000,13%
8431439000,13%
8431492000,13%
8431499100,13%
8431499900,13%
8432100000,9%
8432210000,9%
8432290000,9%
8432311100,9%
8432311900,9%
8432312100,9%
8432312900,9%
8432313100,9%
8432313900,9%
8432391100,9%
8432391900,9%
8432392100,9%
8432392900,9%
8432393100,9%
8432393900,9%
8432410000,9%
8432420000,9%
8432801000,13%
8432809000,9%
8432900000,13%
8433110000,9%
8433190000,13%
8433200000,9%
8433300000,9%
8433400000,9%
8433510001,9%
8433510090,9%
8433520000,9%
8433530001,9%
8433530090,9%
8437101000,9%
8437109000,9%
8437800000,13%
8437900000,13%
8433591001,9%
8433591090,9%
8433592000,9%
8433599001,9%
8433599090,9%
8433601000,9%
8433609000,9%
8433901000,13%
8433909000,13%
8434100000,9%
8434200000,13%
8434900000,13%
8435100000,13%
8435900000,13%
8436100000,9%
8436210000,9%
8436290000,9%
8436800000,9%
8436910000,13%
8436990000,13%
8438100010,13%
8438100090,13%
8438200000,13%
8438300000,13%
8438400000,13%
8438500000,13%
8438600000,13%
8438800000,13%
8438900000,13%
8439100000,13%
8439200000,13%
8439300000,13%
8439910000,13%
8439990000,13%
8440101000,13%
8440102000,13%
8440109000,13%
8440900000,13%
8441100000,13%
8441200000,13%
8441301000,13%
8441309000,13%
8441400000,13%
8441801000,13%
8441809000,13%
8441901001,13%
8441901002,13%
8441901090,13%
8441909000,13%
8442301000,13%
8442302100,13%
8442302900,13%
8442309000,13%
8442400000,13%
8442500000,13%
8443110000,13%
8443120000,13%
8443131100,13%
8443131200,13%
8443131301,13%
8443131302,13%
8443131303,13%
8443131390,13%
8443131901,13%
8443131902,13%
8443131903,13%
8443131990,13%
8443139000,13%
