Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,Ensembles:,,
6204.21.00,00A,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6204.22.00,00F,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.23.00,00L,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.29.00,00H,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Jackets and blazers:,,
6204.31.00,00E,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6204.32.02,00B,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6204.33.02,00G,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,Jackets and blazers‚continued,,
6204.39.00,00A,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,Dresses:,,
6204.41.00,00J,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6204.42.00,00C,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.43.00,00H,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.44.00,00B,No.,Of artificial fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.49.00,00E,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Skirts and divided skirts:,,
6204.51.00,00B,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6204.52.02,00K,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.53.02,00D,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.59.02,00A,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,"Trousers, bib and brace overalls, breeches and shorts:",,
6204.61,,,Of wool or fine animal hair:,,
6204.61.02,,,"Trousers, breeches, shorts and jeans",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,11D,No.,Trousers and breeches,,
,14J,No.,Shorts,,
,19K,No.,Other,,
6204.61.19,00J,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6204.62,,,Of cotton:,,
6204.62.02,,,"Trousers, breeches, shorts and jeans",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,01A,No.,Jeans,,
,05D,No.,Trousers and breeches,,
,07L,No.,Shorts,,
,09G,No.,Other,,
6204.62.19,00C,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6204.63,,,Of synthetic fibres:,,
6204.63.02,,,"Trousers, breeches, shorts and jeans",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01F,No.,Trousers and breeches,,
,03B,No.,Shorts,,
,09A,No.,Other,,
6204.63.19,00H,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6204.69,,,Of other textile materials:,,
6204.69.02,,,"Trousers, breeches, shorts and jeans",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01C,No.,Trousers and breeches,,
,03K,No.,Shorts,,
,09J,No.,Other,,
6204.69.19,00E,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.05,,,Men‚Äôs or boys‚Äô shirts:,,
6205.2,,,Of cotton:,,
6205.20.02,00H,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6205.20.12,00C,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6205.3,,,Of man-made fibres:,,
6205.30.02,00A,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6205.30.12,00G,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6205.9,,,Of other textile materials:,,
6205.90.02,,,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,10L,No.,Of wool or fine animal hair,,
,19D,No., Other,,
6205.90.12,,,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,10F,No.,Of wool or fine animal hair,,
,19K,No., Other,,
62.06,,,"Women‚Äôs or girls‚Äô blouses, shirts and shirt-blouses:",,
6206.1,,,Of silk or silk waste:,,
6206.10.02,00B,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.10.12,00H,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.2,,,Of wool or fine animal hair:,,
6206.20.02,00F,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6206.20.08,00D,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Women‚Äôs or girls‚Äô blouses, shirts and shirt-blouses‚continued",,
6206.3,,,Of cotton:,,
6206.30.02,00K,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.30.12,00E,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.4,,,Of man-made fibres:,,
6206.40.02,00C,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.40.12,00J,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.9,,,Of other textile materials:,,
6206.90.02,00A,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6206.90.12,00G,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
62.07,,,"Men‚Äôs or boys‚Äô singlets and other vests, underpants, briefs, nightshirts,",,
,,,"pyjamas, bathrobes, dressing gowns and similar articles:",,
,,,Underpants and briefs:,,
6207.11.02,00E,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6207.19.02,00A,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Nightshirts and pyjamas:,,
6207.21.02,00J,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6207.22.02,00C,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6207.29.00,00B,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Men‚Äôs or boys‚Äô singlets and other vests, underpants, etc.‚continued",,
,,,Other:,,
6207.91,,,Of cotton:,,
6207.91.02,00D,No.,"Bathrobes, dressing gowns and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6207.91.12,00K,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6207.99,,,Of other textile materials:,,
6207.99.02,,,"Bathrobes, dressing gowns and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,10H,No.,Of man-made fibres,,
,19A,No.,Other,,
6207.99.18,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10A,No.,Of man-made fibres,,
,19E,No.,Other,,
62.08,,,"Women‚Äôs or girls‚Äô singlets and other vests, slips, petticoats, briefs,",,
,,,"panties, nightdresses, pyjamas, n√©glig√©s, bathrobes, dressing gowns",,
,,,and similar articles:,,
,,,Slips and petticoats:,,
6208.11.02,00C,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6208.19.02,00K,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Nightdresses and pyjamas:,,
6208.21.02,00G,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6208.22.02,00A,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6208.29.02,00C,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other,,
6208.91,,,Of cotton:,,
6208.91.01,00F,No.,"Bathrobes, dressing gowns and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6208.91.12,10E,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Women‚Äôs or girls‚Äô singlets and other vests, slips, etc‚continued",,
,,,Other‚continued,,
6208.92,,,Of man-made fibres:,,
6208.92.01,00L,No.,"Bathrobes, dressing gowns and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6208.92.12,10K,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6208.99,,,Of other textile materials:,,
6208.99.01,00B,No.,"Bathrobes, dressing gowns and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6208.99.12,10A,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
62.09,,,Babies‚Äô garments and clothing accessories:,,
6209.20.00,,,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10E,No.,Coats or jackets,,
,15F,No.,Dresses or gowns,,
,19J,No.,Overalls,,
,21L,No.,Shawls,,
,23G,No.,Bibs and feeders,,
,25C,No.,Pilches,,
,29F,No.,Other,,
6209.30.00,,,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,10J,No.,Coats or jackets,,
,15K,No.,Dresses or gowns,,
,19B,No.,Overalls,,
,21D,No.,Shawls,,
,23L,No.,Bibs and feeders,,
,25G,No.,Pilches,,
,29K,No.,Other,,
6209.90.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Of wool or fine animal hair:,,
,10L,No., Coats and jackets,,
,15A,No., Dresses or gowns,,
,19D,No., Overalls,,
,21F,No., Shawls,,
,23B,No., Bibs and feeders,,
,25J,No., Pilches,,
,29A,No., Other,,
,,,Other:,,
,31C,No., Coats and jackets,,
,35F,No., Dresses or gowns,,
,37B,No., Overalls,,
,39J,No., Shawls,,
,41L,No., Bibs and feeders,,
,45C,No., Pilches,,
,49F,No., Other,,
62.1,,,"Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or",,
,,,59.07:,,
6210.10.02,00L,No.,Of fabrics of heading 56.02 or 56.03,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6210.2,,No.,"Other garments, of the type described in headings 62.01:",,
6210.20.01,10E,No.,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6210.20.05,10L,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6210.30.00,10B,No.,"Other garments, of the type described in heading 62.02",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6210.40.00,10F,No.,Other men‚Äôs or boys‚Äô garments,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6210.50.02,20K,No.,Other women‚Äôs or girls‚Äô garments,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.11,,,"Track suits, ski suits and swimwear; other garments:",,
,,,Swimwear:,,
6211.11.02,,,Men‚Äôs or boys‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,01A,No.,Of man-made fibres,,
,09G,No., Other,,
6211.12.00,,,Women‚Äôs or girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01C,No.,Of man-made fibres,,
,09J,No., Other,,
6211.20.00,,,Ski suits,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01H,No.,Of man-made fibres,,
,09C,No.,Other,,
,,,"Other garments, men‚Äôs or boys‚Äô:",,
6211.32.02,00E,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Track suits, ski suits and swimwear; other garments‚continued",,
,,,"Other garments, men‚Äôs or boys‚Äô‚continued",,
6211.33.02,00K,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6211.39.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10A,No.,Of wool or fine animal hair,,
,19E,No., Other,,
,,,"Other garments, women‚Äôs or girls‚Äô:",,
6211.42.00,00F,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6211.43.00,00L,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6211.49,,,Of other textile materials:,,
6211.49.10,00C,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6211.49.90,00G,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
62.12,,,"Brassieres, girdles, corsets, braces, suspenders, garters and similar",,
,,,"articles and parts thereof, whether or not knitted or crocheted:",,
6212.10.02,00G,No.,Brassieres,10,Free
,,,,,*See Below
,,,,,CA Free
6212.20.02,00L,No.,Girdles and panty-girdles,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6212.30.02,00D,No.,Corselettes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6212.9,,,Other:,,
6212.90.02,00F,No.,Other articles,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Parts of the articles of the heading:,,
6212.90.11,00E,.,"Shoulder straps, made up",Free,Free
6212.90.18,00K,.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.13,,,Handkerchiefs:,,
6213.20.00,00F,No.,Of cotton,Free,Free
6213.90.00,,,Of other textile materials,Free,Free
,10J,No.,Of silk or silk waste,,
,19B,No.,Other,,
62.14,,,"Shawls, scarves, mufflers, mantillas, veils and the like:",,
6214.10.00,00L,No.,Of silk or silk waste,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6214.20.00,00D,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6214.30.00,00H,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6214.40.00,00A,No.,Of artificial fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6214.90.00,00K,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
62.15,,,"Ties, bow ties and cravats:",,
6215.10.02,00A,No.,Of silk or silk waste,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6215.20.02,00E,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6215.90.02,00L,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.16,,,,,
6216.00.00,,,"Gloves, mittens and mitts",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,02K,pr, Ski,,
,04F,pr, Motorcycle,,
,09G,pr, Work,,
,19D,pr, Other,,
62.17,,,Other made up clothing accessories; parts of garments or of clothing,,
,,,"accessories, other than those of heading 62.12:",,
6217.10.00,,,Accessories,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,RCEP 3.5,
,,,,1/2025 3,
,01C,pr,Shoulder pads,,
,09J,.,Other,,
6217.90.00,00D,.,Parts,The rate applicable,
,,,,to the finished article,
,,,,for which the part has,
,,,,been designed,
,,,,AAN Free,
,,,,TW Free,
,,,I.- OTHER MADE UP TEXTILE ARTICLES,,
63.01,,,Blankets and travelling rugs:,,
6301.10.00,00E,No.,Electric blankets,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6301.2,,,"Blankets (other than electric blankets) and travelling rugs, of wool or",,
,,,of fine animal hair:,,
6301.20.02,,,Knitted or crocheted,Free,Free
,01K,No., Of an area not exceeding 1 m2,,
,09E,No., Other,,
,,,Other:,,
6301.20.05,00L,No.,Of an area not exceeding 1 m2,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6301.20.08,00K,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6301.3,,,"Blankets (other than electric blankets) and travelling rugs, of cotton:",,
6301.30.02,,,Knitted or crocheted,Free,Free
,01C,No., Of an area not exceeding 1 m2,,
,09J,No., Other,,
,,,Other:,,
6301.30.05,00D,No.,Of an area not exceeding 1 m2,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
6301.30.08,00C,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6301.4,,,"Blankets (other than electric blankets) and travelling rugs, of synthetic",,
,,,fibres:,,
6301.40.02,,,Knitted or crocheted,Free,Free
,01G,No., Of an area not exceeding 1 m2,,
,09B,No., Other,,
,,,Other,,
6301.40.05,00H,No.,Of an area not exceeding 1 m2,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6301.40.08,00G,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6301.9,,,Other blankets and travelling rugs:,,
6301.90.02,,,Knitted or crocheted,Free,Free
,01E,No., Of an area not exceeding 1 m2,,
,09L,No., Other,,
,,,Blankets and travelling rugs‚continued,,
,,,Other blankets and travelling rugs‚continued,,
,,,Other:,,
6301.90.05,00F,No.,Of an area not exceeding 1 m2,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
6301.90.08,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
63.02,,,"Bed linen, table linen, toilet linen and kitchen linen:",,
6302.10.00,00C,No.,"Bed linen, knitted or crocheted",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Other bed linen, printed:",,
6302.21,,,Of cotton:,,
6302.21.01,00H,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6302.21.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 5
,,,,,1/2025 5
,01G,No.,Sheets,,
,09B,No.,Pillowcases,,
,19K,No.,Other,,
6302.22,,,Of man-made fibres:,,
6302.22.01,00B,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6302.22.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,No.,Sheets,,
,09G,No.,Pillowcases,,
,19D,No.,Other,,
6302.29,,,Of other textile materials:,,
6302.29.01,00D,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6302.29.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 5
,,,,,1/2025 5
,01C,No.,Sheets,,
,09J,No.,Pillowcases,,
,19F,No.,Other,,
,,,"Bed linen, table linen, toilet linen and kitchen linen‚continued",,
,,,Other bed linen:,,
6302.31,,,Of cotton:,,
6302.31.01,00A,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6302.31.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 5
,,,,,1/2025 5
,01L,No., .Sheets,,
,09F,No., .Pillowcases,,
,19C,No., .Other,,
6302.32,,,Of man-made fibres:,,
6302.32.01,00F,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6302.32.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,No.,Sheets,,
,09L,No.,Pillowcases,,
,19H,No.,Other,,
6302.39,,,Of other textile materials:,,
6302.39.01,00H,No.,"Fitted sheets, frilled pillow-cases, cot covers, duvet covers, mattress",,
,,,"covers, eiderdown cases, and quilt cases",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6302.39.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 4
,,,,,1/2025 3.7
,01G,No.,Sheets,,
,09B,No.,Pillowcases,,
,19K,No.,Other,,
6302.40.00,00D,No.,"Table linen, knitted or crocheted",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other table linen:,,
6302.51.00,,,Of cotton,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,01L,No., Tablecloths,,
,09F,No., Table napkins,,
,19C,No., Other,,
6302.53.00,,,Of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,01K,No., Tablecloths,,
,09E,No., Table napkins,,
,19B,No., Other,,
,,,"Bed linen, table linen, toilet linen and kitchen linen‚continued",,
,,,Other table linen‚continued,,
6302.59.00,,,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of flax:,,
,10F,No.,Tablecloths,,
,13L,No.,Table napkins,,
,17C,No.,Other,,
,,, Other:,,
,21A,No.,Tablecloths,,
,23H,No.,Table napkins,,
,29G,No.,Other,,
6302.60.00,,,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics,",,
,,,of cotton,Free,Free
,,, Toilet linen:,,
,01K,No., Roller towels,,
,09E,No., Other,,
,,,Kitchen linen:,,
,11G,No., Tea-towels,,
,19B,No., Other,,
,,,Other,,
6302.91.00,,,Of cotton,Free,Free
,,,.Toilet linen:,,
,01E,No.,Roller towels,,
,09L,No.,Other,,
,,, Kitchen linen:,,
,11B,No.,Tea-towels,,
,19H,No.,Other,,
6302.93.00,,,Of man-made fibres,Free,Free
,,, Toilet linen:,,
,01D,No.,Roller towels,,
,09K,No.,Other,,
,,, Kitchen linen:,,
,11A,No.,Tea-towels,,
,19G,No.,Other,,
6302.99.00,,,Of other textile materials,Free,Free
,,,Of flax:,,
,,,Toilet linen:,,
,10L,No., Roller towels,,
,13E,No., Other,,
,,,Kitchen-linen:,,
,17H,No., Tea-towels,,
,21F,No., Other,,
,,, Other:,,
,,,Toilet linen:,,
,23B,No., Roller towels,,
,27E,No., Other,,
,,,Kitchen-linen:,,
,29A,No., Tea-towels,,
,39J,No., Other,,
63.03,,,Curtains (including drapes) and interior blinds; curtain or bed,,
,,,valances:,,
,,,Knitted or crocheted:,,
6303.12.00,00L,No.,Of synthetic fibres,5,Free
,,,,,*See Below
,,,,,CA Free
