Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,photographic apparatus,Free,Free
8486.90.13,00E,.,"Parts of centrifuges, including centrifugal dryers",Free,Free
8486.90.17,00L,.,"Of drawing, marking-out or mathematical calculating instruments",Free,Free
,,,"Parts of lifting, handling, loading or unloading machinery:",,
8486.90.23,00L,.,Of automated electronic component placement machines of a kind,,
,,,used solely or principally for the manufacture of printed circuit,,
,,,assemblies,Free,Free
8486.90.27,00F,.,"Of automated machines for the transport, handling and storage of",,
,,,"semiconductor wafers, wafer cassettes, wafer boxes and other",,
,,,material for semiconductor devices,Free,Free
8486.90.37,00A,.,Other,Free,Free
8486.90.47,00G,.,"Parts of machines and apparatus for soldering, brazing or welding;",,
,,,of machines and apparatus for hot spraying of metals or cermets,Free,Free
,,,Parts of machines and apparatus for the treatment of semiconductor,,
,,,materials by a process involving a change of temperature:,,
8486.90.53,00G,.,Of furnaces and ovens,Free,Free
8486.90.59,00E,.,Other,Free,Free
,,,Parts of machine tools for working rubber or plastics:,,
8486.90.61,00K,.,Dies for extruding plastics,Free,Free
,,,Other:,,
8486.90.63,00B,.,Of plastic injection and blow moulding machines,Free,Free
8486.90.67,00H,.,Other,Free,Free
,,,Parts of machine tools for working other materials:,,
8486.90.68,00D,.,Of tool holders and self–opening die heads; work holders; dividing,,
,,,heads and other special attachments for machine–tools; parts suitable,,
,,,for use solely or principally with the machines of headings 84.64 or,,
,,,84.65,Free,Free
8486.90.69,00L,.,"For machines for working any material by removal of material,",,
,,,by laser or other light or photon beam in the production of,,
,,,semiconductor wafers,Free,Free
8486.90.72,00A,.,Other,Free,Free
8486.90.73,00H,.,Of microscopes; of diffraction apparatus,Free,Free
,,,"Parts of spraying appliances for etching, developing, stripping or",,
,,,"cleaning, and the like:",,
8486.90.74,00D,.,"For wet etching, developing, stripping or cleaning semiconductor",,
,,,wafers or flat panel displays,Free,Free
8486.90.76,00G,.,Other,Free,Free
,,,Parts of other electrical machines and apparatus:,,
8486.90.77,00C,.,Of particle accelerators,Free,Free
8486.90.79,00F,.,Other,Free,Free
,,,"Machines and apparatus of a kind used solely or, etc.continued",,
,,,Parts and accessoriescontinued,,
,,,Other:,,
8486.90.81,00L,.,Parts of apparatus for physical deposition by sputtering on,,
,,,"semiconductor wafers, or for semiconductor production",Free,Free
8486.90.82,00G,.,"Parts for die attach apparatus, tape automated bonders, or wire",,
,,,bonders for assembly of semiconductors,Free,Free
8486.90.83,00C,.,Parts for spinners for coating photographic emulsions on,,
,,,semiconductor wafers,Free,Free
8486.90.84,00K,.,Parts of apparatus for growing or pulling monocrystal semiconductor,,
,,,boules,Free,Free
8486.90.85,00F,.,"Parts of apparatus for dry etching, developing, stripping or cleaning",,
,,,semiconductor wafers or flat panel displays,Free,Free
8486.90.86,00B,.,Parts of encapsulation equipment for assembly of semiconductors,Free,Free
8486.90.87,00J,.,Parts of epitaxial deposition machines for semiconductor wafers,Free,Free
8486.90.88,00E,.,"Parts of machines for bending, folding or straightening",,
,,,semiconductor leads,Free,Free
8486.90.89,00A,.,Parts of electro–mechanical hand tools for working in the hand,Free,Free
8486.90.91,00F,.,Accessories suitable for use solely or principally with the machines,,
,,,of headings 84.64 or 84.65,Free,Free
8486.90.92,00B,.,Parts of self–adhesive circular polishing pads of a kind used for the,,
,,,manufacture of semiconductor wafers,Free,Free
8486.90.93,00J,.,Parts of implanters for doping semiconductor materials,Free,Free
8486.90.94,00E,.,Printed circuit assemblies,Free,Free
8486.90.99,00G,.,Other,Free,Free
84.87,,,"Machinery parts, not containing electrical connectors, insulators,",,
,,,"coils, contacts or other electrical features, not specified or included",,
,,,elsewhere in this Chapter:,,
8487.10.00,00K,.,Ships’ or boats’ propellers and blades therefor,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8487.9,,,Other:,,
8487.90.01,00E,.,"Lubricators, grease cups, grease nipples",Free,Free
8487.90.09,10C,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
85.01,,,Electric motors and generators (excluding generating sets):,,
8501.10.00,,,Motors of an output not exceeding 37.5 W,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,No.,DC motors,,
,09B,No.,Other,,
8501.2,,,Universal AC/DC motors of an output exceeding 37.5 W:,,
8501.20.01,,,Exceeding 373 W but not exceeding 55 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,No.,Exceeding 373 W but less than 746 W,,
,09B,No.,From 746 W to 7 kW inclusive,,
,11D,No.,Exceeding 7 kW but not exceeding 37 kW,,
,19K,No.,Exceeding 37 kW but not exceeding 55 kW,,
8501.20.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01H,No.,Not exceeding 75 W,,
,09C,No.,Exceeding 75 W but not exceeding 186 W,,
,19L,No.,Exceeding 186 W but not exceeding 373 W,,
,21B,No.,Exceeding 55 kW but not exceeding 186 kW,,
,29H,No.,Exceeding 186 kW,,
,,,"Other DC motors; DC generators, other than photovoltaic generators:",,
8501.31,,,Of an output not exceeding 750 W:,,
,,,Motors:,,
8501.31.01,00G,No.,Exceeding 373 W,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.31.09,00H,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
8501.31.19,10L,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.32,,,Of an output exceeding 750 W but not exceeding 75 kW:,,
,,,Motors:,,
8501.32.01,00A,No.,Exceeding 750 W but not exceeding 55 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.32.09,00B,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8501.32.19,10E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.33,,,Of an output exceeding 75 kW but not exceeding 375 kW:,,
8501.33.01,00F,No.,Motors,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.33.09,10D,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,"Electric motors and generators (excluding generating, etc.continued",,
,,,"Other DC motors; DC generators, other than, etc.continued",,
8501.34,,,Of an output exceeding 375 kW:,,
8501.34.01,00L,No., Motors,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8501.34.09,10J,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.4,,,"Other AC motors, single-phase:",,
8501.40.01,,,Exceeding 373 W but not exceeding 55 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,No.,Exceeding 373 W but less than 746 W,,
,09K,No.,From 746 W to 7 kW inclusive,,
,11A,No.,Exceeding 7 kW but not exceeding 37 kW,,
,19G,No.,Exceeding 37 kW but not exceeding 55 kW,,
8501.40.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,No.,Not exceeding 75 W,,
,09L,No.,Exceeding 75 W but not exceeding 186 W,,
,19H,No.,Exceeding 186 W but not exceeding 373 W,,
,21K,No.,Exceeding 55 kW but not exceeding 186 kW,,
,29E,No.,Exceeding 186 kW,,
,,,"Other AC motors, multi-phase:",,
8501.51,,,Of an output not exceeding 750 W:,,
8501.51.01,00D,No.,Exceeding 373 W,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8501.51.09,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8501.52,,,Of an output exceeding 750 W but not exceeding 75 kW:,,
8501.52.01,00J,No.,Exceeding 750 W but not exceeding 55 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.52.09,00K,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.53.00,00G,No.,Of an output exceeding 75 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"AC generators (alternators), other than photovoltaic generators:",,
8501.61.00,10J,No.,Of an output not exceeding 75 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8501.62.00,10C,No.,Of an output exceeding 75 kVA but not exceeding 375 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,"Electric motors and generators (excluding generating, etc.continued",,
,,,"AC generators (alternators), other than photovoltaic, etc.continued",,
8501.63.00,10H,No.,Of an output exceeding 375 kVA but not exceeding 750 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.64.00,10B,No.,Of an output exceeding 750 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,Photovoltaic DC generators:,,
8501.71.00,00E,No.,Of an output not exceeding 50 W,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.72.00,00K,No.,Of an output exceeding 50 W,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8501.80.00,00D,No.,Photovoltaic AC generators,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
85.02,,,Electric generating sets and rotary converters:,,
,,,Generating sets with compression-ignition internal combustion piston,,
,,,engines (diesel or semi-diesel engines):,,
8502.11.00,00A,No.,Of an output not exceeding 75 kVA,5,Free
,,,,,*See Below
,,,,,CAFree
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8502.12.00,00F,No.,Of an output exceeding 75 kVA but not exceeding 375 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8502.13.00,00L,No.,Of an output exceeding 375 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8502.20.00,00L,No.,Generating sets with spark-ignition internal combustion piston engines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other generating sets:,,
8502.31,,,Wind-powered:,,
8502.31.10,00D,No.,Wind powered generating sets with an output of 10 kW or more,Free,Free
8502.31.90,00H,No.,Wind powered generating sets with an output of less than 10 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8502.39.00,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8502.40.00,00H,No.,Electric rotary converters,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
85.03,,,,,
8503,,,Parts suitable for use solely or principally with the machines of,,
,,,heading 85.01 or 85.02:,,
,,,Of motors:,,
8503.00.01,,,Exceeding 373 W but not exceeding 55 kW,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01F,.,Of DC motors,,
,09A,.,"Other motors, including universal (AC/DC) motors",,
8503.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01G,.,Of DC motors,,
,09B,.,"Other motors, including universal (AC/DC) motors",,
8503.00.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
,01B,.,Of DC generators,,
,09H,.,Of generating sets with internal combustion piston engines,,
,11K,.,Of rotary converters,,
,19E,.,Other,,
85.04,,,"Electrical transformers, static converters (for example, rectifiers) and",,
,,,inductors:,,
8504.1,,,Ballasts for discharge lamps or tubes:,,
8504.10.01,00K,.,Having a rated input voltage exceeding 240 volts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8504.10.09,00L,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Liquid dielectric transformers:,,
8504.21.00,10J,No.,Having a power handling capacity not exceeding 650 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8504.22.00,10C,No.,Having a power handling capacity exceeding 650 kVA but not,,
,,,"exceeding 10,000 kVA",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8504.23.00,10H,No.,"Having a power handling capacity exceeding 10,000 kVA",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other transformers:,,
8504.31,,,Having a power handling capacity not exceeding 1 kVA:,,
8504.31.01,00A,.,Having a rated input voltage exceeding 240 volts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8504.31.09,00B,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Electrical transformers, static converters (for example, etc.continued",,
,,,Other transformerscontinued,,
8504.32,,,Having a power handling capacity exceeding 1 kVA but not exceeding,,
,,,16 kVA:,,
8504.32.01,10C,No.,Having a rated input voltage exceeding 240 volts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8504.32.09,10D,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8504.33.00,10A,No.,Having a power handling capacity exceeding 16 kVA but not,,
,,,exceeding 500 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8504.34.00,10F,No.,Having a power handling capacity exceeding 500 kVA,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8504.4,,,Static converters:,,
8504.40.07,,,Battery chargers,Free,Free
,,,Having an output of less than 10 amperes for batteries,,
,,,not exceeding 12 volts:,,
,10F,No.,"For use with nickel cadmium batteries, sizes “AA”, “C”, “D”",,
,,,and 9 volt only,,
,15G,No.,Other,,
,19K,No.,Other,,
,,,Other:,,
8504.40.11,00F,No.,–Automotive rectifiers,Free,Free
8504.40.15,00A,.,Separately presented power supply units for automatic data,,
,,,processing machines,Free,Free
,,,Other:,,
8504.40.17,00D,No.,Static converters for automatic data processing machines or,,
,,,"units thereof, or telecommunications equipment",Free,Free
8504.40.29,00B,No.,Other,Free,Free
8504.5,,,Other inductors:,,
8504.50.10,00C,No.,For power supplies for automatic data processing machines or,,
,,,"units thereof, or telecommunications apparatus",Free,Free
8504.50.90,00G,No.,Other,Free,Free
8504.9,,,Parts:,,
,,,Of transformers:,,
8504.90.20,00C,.,Having a rated input voltage exceeding 240 volts,Free,Free
8504.90.40,00D,.,Other,Free,Free
,,,Static converters:,,
8504.90.60,00E,.,Of battery chargers,Free,Free
,,,Other:,,
8504.90.65,00G,.,Of automotive rectifiers,Free,Free
8504.90.70,00L,.,Printed circuit assemblies,Free,Free
8504.90.90,00A,.,Other,Free,Free
,,,Other:,,
8504.90.93,00L,.,Printed circuit assemblies,Free,Free
8504.90.99,00J,.,Other,Free,Free
85.05,,,Electro-magnets; permanent magnets and articles intended to become,,
,,,permanent magnets after magnetisation; electro-magnetic or,,
,,,"permanent magnet chucks, clamps and similar holding devices;",,
,,,"electro-magnetic couplings, clutches and brakes; electro-magnetic",,
,,,lifting heads:,,
,,,Permanent magnets and articles intended to become permanent magnets,,
,,,after magnetisation:,,
8505.11.00,00F,.,Of metal,Free,Free
8505.19.00,00B,.,Other,Free,Free
8505.20.00,00E,No.,"Electro-magnetic couplings, clutches and brakes",Free,Free
8505.90.00,,,"Other, including parts",Free,Free
,01J,No.,Electro-magnets,,
,09D,No.,"Electro-magnetic and permanent magnet chucks, clamps, vices and",,
,,,similar work holders,,
,15J,No.,Electro-magnetic lifting heads,,
,19A,.,Parts,,
85.06,,,Primary cells and primary batteries:,,
8506.10.00,,,Manganese dioxide,Free,Free
,,,Of an external volume not exceeding 300 cm3,,
,10G,Cl,Alkaline,,
,13A,Cl,Carbon zinc,,
,15H,Cl,Other,,
,19L,Cl,Of an external volume exceeding 300 cm3,,
8506.30.00,,,Mercuric oxide,Free,Free
,01E,Cl,Of an external volume not exceeding 300 cm3,,
,09L,Cl,Of an external volume exceeding 300 cm3,,
8506.40.00,,,Silver oxide,Free,Free
,01J,Cl,Of an external volume not exceeding 300 cm3,,
,09D,Cl,Of an external volume exceeding 300 cm3,,
8506.50.00,,,Lithium,Free,Free
,01B,Cl,Of an external volume not exceeding 300 cm3,,
,09H,Cl,Of an external volume exceeding 300 cm3,,
8506.60.00,,,Air-zinc,Free,Free
,01F,Cl,Of an external volume not exceeding 300 cm3,,
,09A,Cl,Of an external volume exceeding 300 cm3,,
8506.80.00,,,Other primary cells and primary batteries,Free,Free
,10B,Cl,Of an external volume not exceeding 300 cm3,,
,19F,Cl,Other,,
8506.90.00,00J,.,Parts,Free,Free
85.07,,,"Electric accumulators, including separators therefor, whether or not",,
,,,rectangular (including square):,,
8507.1,,,"Lead-acid, of a kind used for starting piston engines:",,
,,,For use in the assembly of motor vehicles as may be determined by the,,
,,,Minister in accordance with Section 14 of this Act:,,
8507.10.02,00L,No.,Of a kind used for motor cars (including station wagons and racing,,
,,,cars),10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
8507.10.05,00K,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8507.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,For the passenger motor vehicles of heading 87.03:,,
,01C,No.,DIN batteries,,
,,,Other:,,
,,,"With nominal dimensions, in millimetres, of:",,
,12J,No.,"Length 180-200, Width 124-130, Terminal height 225-230",,
,15C,No.,"Length 230-240, Width 125-135, Terminal height 205-230",,
,19F,No.,"Length 208-260, Width 170-176, Terminal height 190-230",,
,29C,No.,Other,,
,,,Other:,,
,31E,No.,For motorcycles,,
,,,Other:,,
,41B,No.,"With nominal dimensions, in millimetres, not exceeding:",,
,,,"Length 260, Width 176, Terminal height 230",,
,49H,No.,Other,,
,,,"Electric accumulators, including separators therefor, etc.continued",,
8507.20.00,00A,No.,Other lead-acid accumulators,5,Free
,,,,,*See Below
,,,,,CA Free
8507.30.00,00E,No.,Nickel-cadmium,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
